audio_path,caption
2yDQVcj26tpi9IUJhw9xDs.npy,"[0:00-10:00] The instruments used in the song are kick and snare drums, hi hats, electric guitar, bass, and synth. The song has a medium tempo and uses a variety of instruments including drums, bass, autoharp, guitar, and keyboard. The song is emotional and passionate. The song has a passionate, emotional and soulful mood. No, there are no voices in this song. [10:00-20:00]  [20:00-30:00] "
4FnRRY3oEAor3gMEvsuBrp.npy,"[0:00-10:00] The song uses acoustic drums, an e-bass, a piano, and two e-guitars. The rhythm of the song is maintained by the acoustic drums. The mood of the song is upbeat and easygoing. The song has a soft and mellow sound. No, there are no voices in this song. It is an instrumental. [10:00-20:00]  [20:00-30:00] "
7nuxA6HQ0eoUkgTVAKcDTN.npy,"[0:00-10:00] The song uses punchy kick and snare hits, shimmering hi hats and an electric guitar melody. The tempo of the song is medium. The song sounds energetic and passionate. The song sounds energetic and exciting. No, there are no voices in this song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
5BxtJCwIA4bsFxoIHiZQ5a.npy,"[0:00-10:00] The song uses a distorted electric guitar, a bass guitar, and drums. The song has a fast tempo. The song has an aggressive and energetic mood. The song has a fast tempo, featuring a variety of instruments including drums, cymbals, bass lines, electric guitar, and keyboard. No, there are no voices in the song. It is an instrumental piece. [10:00-20:00]  [20:00-30:00] "
5z1Yde01fIsC6NaswUXbDI.npy,"[0:00-10:00] The song uses a groovy bass, acoustic rhythm guitar, shimmering hi hats, snappy rimshots and soft kick hits. The tempo of the song is slow. The mood of the song is happy. The song has a slow tempo. No, there are no voices in this song. [10:00-20:00]  [20:00-30:00] "
5S5Z9VYSKwr9myAHv7h7aJ.npy,"[0:00-10:00] The instruments used in the song are kick and snare drums, cymbals, distorted bass guitar and electric guitar. The tempo of the song is fast and the instruments used are distorted electric guitar, bass guitar, and cymbals. The mood of the song is aggressive, energetic and upbeat. The instruments used in the song are kick and snare drums, cymbals, distorted bass guitar and electric guitar. No, there are no voices in this song. It is an instrumental. [10:00-20:00]  [20:00-30:00] "
34wbeEdt5YOyQuGHyrceqQ.npy,"[0:00-10:00] The song uses punchy snare and kick hits, shimmering cymbals, distorted bass guitar and electric guitars. The melody of the song is uptempo. The mood of the song is energetic and exciting. The song has an energetic and exciting mood. No, there are no voices in this song. It is an instrumental. [10:00-20:00]  [20:00-30:00] "
0ENjQO4pgtxXRFEPS3GXUv.npy,"[0:00-10:00] The song features an acoustic guitar, an e-bass, and an accordion. The song has a medium tempo. The song has a bluesy mood. The song has a bluesy feel. No, there are no voices in this song. It is an instrumental. [10:00-20:00]  [20:00-30:00] "
4Fp6Qaifzk3CCtggVJdWXT.npy,"[0:00-10:00] The song uses a digital drum, a synthesizer, and a deep bass. The programmed percussion is playing a simple trap beat. The mood of the song is chill and it can be played in a trippy movie. The song uses a digital drum, a synthesizer, and strings. No, there are no voices or other instruments used in this song. [10:00-20:00]  [20:00-30:00] "
6PldDD3631HjKvPedhj4vq.npy,"[0:00-10:00] The song uses a '4 on the floor' kick pattern, energetic cymbals, groovy synth bass and synth keys melody. The tempo of the song is medium fast. The mood of the song is aggressive and energetic. The song sounds muffled and aggressive. No, there are no voices in the song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
2iAPQ5Stbj7CIUThV8Udxq.npy,"[0:00-10:00] The song uses a variety of instruments including a digital drum, a deep sub bass, a synth sound, and a riser. The bass in this song is groovy. The mood of the song is exciting and energetic. The song uses a flat male vocal rapping, alongside repetitions and ad-libs in the background. No, there are no voices used in this song. [10:00-20:00]  [20:00-30:00] "
2hXwGBnrwizPQau6IkTKmV.npy,"[0:00-10:00] The song uses acoustic drums, an e-bass, two e-guitars, and male voices. The tempo of the song is slow and the mood is emotional, sad, lonely, poignant, and mellow. The mood of the song is emotional and sentimental. The song has a mellow and sad mood. No, there are no voices in this song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
1hqOqF2CFZoKri1bpqGT1U.npy,"[0:00-10:00] The didgeridoo is used in the song. The tempo of the song is medium. The song is epic and powerful. The sound of the music is described as incessant. No, there are no voices in this song. It is an instrumental. [10:00-20:00]  [20:00-30:00] "
62uw0iWu8jLB4cYBQxjdcm.npy,"[0:00-10:00] The song features a groovy bass, punchy kick and snare, shimmering hi hats and an electric guitar melody. The rhythm of the song is maintained by the percussion. The mood of the song is happy. The song has a punchy kick and a groovy bass line, along with shimmering hi hats and an electric guitar melody. No, there are no voices in this song. [10:00-20:00]  [20:00-30:00] "
66LUrXzxVGV6FtAePibqfV.npy,"[0:00-10:00] The song uses a filter modulated synth lead, echoing synth pad, punchy kick and snare hits. The song is an instrumental. The song has an exciting mood. The song has a punchy '4 on the floor' kick pattern. No, there are no other instruments or voices in the song. [10:00-20:00]  [20:00-30:00] "
5uh98HlgvoJd2zRWAduj2Y.npy,"[0:00-10:00] The song uses acoustic drums, a bass, two e-guitars, and a keyboard. The bass plays the root notes of the chords. The mood of the song is happy. The song starts with a male voice singing the main melody. No, there are no voices in this song. It is an instrumental. [10:00-20:00]  [20:00-30:00] "
4sJOuZGBuoNhtocxAO9IkC.npy,"[0:00-10:00] The song uses metal drums, an acoustic guitar, a strong bass line, and cymbal hits. The tempo of the song is medium. The song has a cheerful mood. The song has a medium tempo. No, there are no voices or other instruments in the song. [10:00-20:00]  [20:00-30:00] "
5GvWrvLIqoHroq7YvO260M.npy,"[0:00-10:00] The song uses punchy kick and snare hits, shimmering hi hats, groovy bass and wide electric guitar melody. The tempo of the song is medium fast. The mood of the song is passionate, emotional, energetic and addictive. The song has a funky, addictive, and passionate mood. Other instruments used in the song include percussion, bass, and strings. [10:00-20:00]  [20:00-30:00] "
10GuEtb6Fnwm50ZOlf8MCT.npy,"[0:00-10:00] The song uses punchy kick and snare hits, shimmering cymbals, wide electric guitars and a groovy bass guitar. The song has a fast tempo and uses a variety of instruments including drums, bass, electric guitar, and keyboard. The mood of the song is aggressive and energetic. The song uses punchy kick and snare hits, energetic cymbals, distorted bass guitar and wide electric guitar melodies. No, there are no voices in the song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
1fZvvlfjgoqjz7HQKEfzyp.npy,"[0:00-10:00] The instruments used in the song include an acoustic guitar, a bass guitar, and a synth. The rhythm of the song is maintained by the acoustic guitar. The mood of the song is energetic and addictive. The song is sung by a male singer. No, there are no voices in this song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
3HeQsdmGyyQm5KB9sCasXT.npy,"[0:00-10:00] The song uses punchy kick and snare hits, shimmering hi hats, groovy bass, synth lead melody and a simple piano melody. The tempo of the song is medium. The song is simple, melodic, emotional, cheerful and happy. The song has a fast tempo with a lively keyboard harmony, rhythmic acoustic guitar, groovy bass and rhythmic drumming. No, there are no voices in the song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
6aPPjepC4qnzZ09YLtHTF5.npy,"[0:00-10:00] The song uses shimmering hi hats, claps, groovy bass and piano chords. The tempo of the song is medium. The song has a passionate, emotional, and soulful mood. The song consists of a saxophone melody played over shimmering hi hats, rimshots, groovy bass and piano chords. No, there are no other instruments or voices in the song. [10:00-20:00]  [20:00-30:00] "
2q7UaZHjzslxBxTyasqdjD.npy,"[0:00-10:00] The instruments used in the song include percussion, bass, guitar, and a keyboard. The rhythm of the song is groovy. The mood of the song is romantic. The song has a happy, fun, and joyful mood. No, there are no voices in this song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
3IMdx5wnfadfi6EaemV6bL.npy,"[0:00-10:00] The instruments used in the song include a punchy kick, snare, shimmering hi hats, groovy bass and synth keys melody. The tempo of the song is medium fast. The song is simple, mellow, romantic, emotional, sentimental and melodic. The song has a soft, mellow, sad, poignant, emotional, sentimental and melodic mood. No, there are no voices in this song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
5yhXLtQL9waNMjgkl8MsMP.npy,"[0:00-10:00] The song uses punchy kick and snare hits, shimmering cymbals, distorted bass and a synth lead melody. The overall sound of the song is energetic and intense due to the punchy kick and snare hits, shimmering hi hats, distorted bass, and an addictive synth lead melody. The mood of the song is energetic, emotional and addictive. The overall sound of the song is energetic, emotional and addictive. No, there are no voices in this song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
21gysH1jZw2TmjQIGWsSEI.npy,"[0:00-10:00] The instruments used in the song are kick and snare drums, cymbals, distorted bass, and electric guitar. The tempo of the song is fast. The instruments used are distorted electric guitar, bass guitar, and cymbals. The mood of the song is aggressive and energetic. The song uses punchy kick and snare hits, shimmering cymbals, distorted bass guitar and wide electric guitar melody. No, there is no singer in this song. [10:00-20:00]  [20:00-30:00] "
6GyFP1nfCDB8lbD2bG0Hq9.npy,"[0:00-10:00] The instruments used in the song are kick and snare drums, cymbals, electric guitar, bass, and synth. The bass plays the root notes of the chords, providing a steady rhythm for the song. The mood of the song is aggressive and energetic. The song has an emotional and energetic mood. No, there are no voices in this song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
5udnrY00yVUOAzupil2H56.npy,"[0:00-10:00] The song uses punchy kick and snare hits, shimmering hi hats, wide strings melody and brass melody. The rhythm of the song is characterized by punchy drumming. The song is energetic and exciting. The song features flat male vocals, alongside alongside harmonizing background vocals. No, there are no voices or other instruments in this song. [10:00-20:00]  [20:00-30:00] "
4wx5aEoy2PYH1kK0SEkXSh.npy,"[0:00-10:00] The instruments used in the song are a piano, a guitar, and a synth. The piano plays jazz chords in the background. The mood of the song is happy. The piano plays jazz chords in the background. No, there are no voices in this song. This is an instrumental song. [10:00-20:00]  [20:00-30:00] "
5IvhGqRftYOLMuI1n5DbTz.npy,"[0:00-10:00] The song uses punchy kick and snare hits, shimmering cymbals, groovy bass and brass melody. The rhythm of the song is maintained by the drums. The mood of the song is energetic and passionate. The rhythm of the song is provided by the kick drum on every count. No, there are no voices in this song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
34SAjedbiyXXH23uVJ3iQJ.npy,"[0:00-10:00] The song uses acoustic drums, an e-bass, and two e-guitars. The rhythm of the song is maintained by the acoustic drum. The mood of the song is energetic and aggressive. The song uses an acoustic drum, an e-bass, and e-guitar. No, there are no voices in this song. It is an instrumental song. [10:00-20:00]  [20:00-30:00] "
0uld5YOPWwYGuXZ3ddf60E.npy,"[0:00-10:00] The song uses arpeggiated acoustic guitar, shimmering shakers, simple bass and sustained strings. The rhythm of the song is kept by the percussion. The mood of the song is soft, mellow, passionate, sentimental, melancholic and reflective. The song has a soft, mellow, passionate, poignant, pensive, soft, and soulful mood. No, there are no voices in this song. [10:00-20:00]  [20:00-30:00] "
