audio_path,caption
140oPNZsqzYQ0bUcG1y3U9.npy,[0:00-10:00] The male voice is singing in a reggae-fashion and in a higher key. [10:00-20:00]  [20:00-30:00] 
5hmRhU6fWzH0NjYmfhHjhp.npy,[0:00-10:00] The genre of the song is Techno Pop/EDM. [10:00-20:00]  [20:00-30:00] 
0joCt9AA4pyTzqy2UYFRZD.npy,[0:00-10:00] The performer of this song is a male singer and the backup singers provide vocal harmony. [10:00-20:00]  [20:00-30:00] 
1DeWXeOfjt3Hj3usUQfMYN.npy,[0:00-10:00] The song is a folk song and it conveys a happy mood. [10:00-20:00]  [20:00-30:00] 
4x8TzDXHBSYRRoU14DbUZE.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
5v7TfqTIqB7P4RX8ZnODrv.npy,[0:00-10:00] The backup singers in this song provide vocal harmony. [10:00-20:00]  [20:00-30:00] 
60V20INJL8JgVQ90d4bkRw.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
74SUn8w4lYSwgOGPvVZiEo.npy,[0:00-10:00] The e-guitar is playing a solo melody in this song. [10:00-20:00]  [20:00-30:00] 
3P4v70V3Zt804r2c9dZivK.npy,[0:00-10:00] The backup singers in this song provide vocal harmony. [10:00-20:00]  [20:00-30:00] 
2VISPcv0aq9NJ7UWJhp29d.npy,[0:00-10:00] The choir plays a significant role in this song. It is performed by both male and female voices in harmony. [10:00-20:00]  [20:00-30:00] 
1KHdq8NK9QxnGjdXb55NiG.npy,[0:00-10:00] The e-guitar and e-bass are both playing the same melody in the lower register. [10:00-20:00]  [20:00-30:00] 
0cqmTpAfhP46cEbUWp73SA.npy,[0:00-10:00] The genre of the song is Italian folk music and it can be played in a romantic movie. [10:00-20:00]  [20:00-30:00] 
18VUNjOq2uRYxZP6nQGJva.npy,"[0:00-10:00] The song is of the Disco genre. It evokes a funky, addictive, and passionate mood. [10:00-20:00]  [20:00-30:00] "
1hqOqF2CFZoKri1bpqGT1U.npy,[0:00-10:00] The genre of the song is symphonic due to the use of a string section with multiple violins playing different parts in harmony. [10:00-20:00]  [20:00-30:00] 
2FQIGIFwugPQwZilVDEPw5.npy,[0:00-10:00] The orchestra for this piece of music is composed of the winds section and the timpani. [10:00-20:00]  [20:00-30:00] 
4nIeuF30GQftyGqm4N7BVV.npy,"[0:00-10:00] The genre of this song is reggae. It features a male voice singing the main melody, accompanied by other male voices singing backing vocals. [10:00-20:00]  [20:00-30:00] "
7aE5WXu5sFeNRh3Z05wwu4.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
79PLNgDIEr2ZHzmLRXxfHX.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
2kDMh0Imubeo6BkV1mY7vm.npy,[0:00-10:00] The genre of this song is funky disco. [10:00-20:00]  [20:00-30:00] 
7jMW5qfcR4fDAaKBCXwuIq.npy,[0:00-10:00] The performer of this song is a female singer and the genre is Romantic Pop. [10:00-20:00]  [20:00-30:00] 
5yhXLtQL9waNMjgkl8MsMP.npy,[0:00-10:00] The performer of this song is a male singer and the genre of the song is Pop. [10:00-20:00]  [20:00-30:00] 
5z3eGVwb6nw1F7V8GcS3S2.npy,[0:00-10:00] The e-guitar and piano in this song are strumming chords. [10:00-20:00]  [20:00-30:00] 
3ovrxgZMOzC4fQ8rufE1x5.npy,[0:00-10:00] The song is a Reggae Pop genre and it is sung by a female vocalist. [10:00-20:00]  [20:00-30:00] 
5u6POyze1KwvLdGRpTvPPd.npy,[0:00-10:00] The genre of the song is Techno Pop/EDM. [10:00-20:00]  [20:00-30:00] 
0g0GFXTCVE9loAMK2DZUoO.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
3Zt4BYHTke6azbdbrIYfzf.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
0P5huXbeAdO9YFY4e8Ydj5.npy,[0:00-10:00] The genre of this song is funky disco. [10:00-20:00]  [20:00-30:00] 
2vicmU9qOEnZaDp0TjUTMa.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
5Ht9fYqaDccq43FeFUVUL6.npy,[0:00-10:00] The genre of the song is reggae. [10:00-20:00]  [20:00-30:00] 
0cju0HkDKDw6klux1QFbD1.npy,"[0:00-10:00] The e-guitar is strumming chords on the backbeat, giving this song its typical reggae feel. [10:00-20:00]  [20:00-30:00] "
1zkGkQ3z8Hv7HMwINGg19B.npy,[0:00-10:00] The singer of this death metal melody is a male who uses screaming vocals. [10:00-20:00]  [20:00-30:00] 
2386yUVOkFPOVEP9M8KyRY.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
5QnQwDk3Xdrh02ExsurBAo.npy,[0:00-10:00] The backup singers in this song provide vocal harmony. [10:00-20:00]  [20:00-30:00] 
1tf5l5Cur6hdwoStk1f1WY.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
6qsx0FypvVzqYMMxFDzchP.npy,[0:00-10:00] The song begins with a melody played by a French horn. This is followed by a harmony played by the string section and brass section. [10:00-20:00]  [20:00-30:00] 
3s27DggvQNGZtCCk7vHGJD.npy,[0:00-10:00] The genre of this song is jazz. [10:00-20:00]  [20:00-30:00] 
4PIT1Co74lQde7Jsfw06Mv.npy,"[0:00-10:00] The genre of this song is not explicitly mentioned, but the use of acoustic drums, e-bass, and e-guitars, along with a simple rock groove, suggests it could be a form of rock music. [10:00-20:00]  [20:00-30:00] "
3JvKfv6T31zO0ini8iNItO.npy,"[0:00-10:00] The genre of the song is rock. The main instruments used are kick and snare drums, hi hats, electric guitar, and bass. [10:00-20:00]  [20:00-30:00] "
6x6G0shZs4Qg4YLfLbhR7z.npy,[0:00-10:00] The genre of this song is Techno Pop/EDM. [10:00-20:00]  [20:00-30:00] 
49zXECG4DHWJRY5TBLP0Sr.npy,"[0:00-10:00] The style of the guitar playing in this song involves raking the strings followed by a bend to a higher note, and then a descending run using three notes. [10:00-20:00]  [20:00-30:00] "
4upghmJ66WXn6wGwjYmQRC.npy,[0:00-10:00] The rapper in this song is a male and the genre is pop. [10:00-20:00]  [20:00-30:00] 
63BokRfXSQhEU6Qi2dSJpZ.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
0LJKDAqnM2Evn6HclhDWaG.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
1V8G0LnP9r4jMHiucETaL0.npy,[0:00-10:00] The genre of this song is jazz. It can be played in a silent movie. [10:00-20:00]  [20:00-30:00] 
2JkHFnYHpAYs8tMC7VIoDu.npy,[0:00-10:00] The genre of this song is symphonic rock. [10:00-20:00]  [20:00-30:00] 
42SUjSOr2tsUmOIlYBX04Z.npy,[0:00-10:00] The performer in this song is a male singer. [10:00-20:00]  [20:00-30:00] 
5tZmLjU4vhPlJb12IweZuB.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
3FstKykzuXMpBM74Uj6kYf.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
1xqiTP5F9Olmc6WdT07uBl.npy,[0:00-10:00] The genre of the song is children’s nursery rhymes. [10:00-20:00]  [20:00-30:00] 
0jRDNrCKo3vEKyiuQfSVLW.npy,[0:00-10:00] The song is of the Nigerian Music genre. [10:00-20:00]  [20:00-30:00] 
372oGXavXzqZJp5hzXxZlu.npy,[0:00-10:00] The song is of the Hip-Hop/Rap genre and it has a fast tempo. [10:00-20:00]  [20:00-30:00] 
2GoBhQ4yFbVIgDiRCBHpwO.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
35liDwNEKv8sPlLUQGNsYK.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
6MrILERJLA3Jcq0E9poZsp.npy,[0:00-10:00] The genre of the song is pop and it can be played in a romantic movie. [10:00-20:00]  [20:00-30:00] 
2ClrcWj3V59ttAXZI5wGbv.npy,"[0:00-10:00] Given the use of digital drums, a strong kick on every beat, and a high-pitched male voice, this song likely belongs to the techno genre. [10:00-20:00]  [20:00-30:00] "
4L6dt3U7H7WfbnyFzyMloI.npy,"[0:00-10:00] The genre of this song is jazz, specifically bebop. [10:00-20:00]  [20:00-30:00] "
3ru8IZrBxuFFHOFKEvvpFP.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
20MoWEUgn5zx7x9YHeoOb1.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
7HirT15nuAMnKJyh9R5MQ1.npy,[0:00-10:00] The genre of the song is Rock. [10:00-20:00]  [20:00-30:00] 
4DGe75LtEVn5Cy54xZC5NY.npy,[0:00-10:00] The genre of the song is rock. [10:00-20:00]  [20:00-30:00] 
5I1UFaot9CKa5BA26yGePX.npy,[0:00-10:00] The genre of this song is pop and it is sung by a female singer. [10:00-20:00]  [20:00-30:00] 
0dPqiblDN8zuLBIZPvVSIu.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
5A6OHHy73AR5tLxgTc98zz.npy,[0:00-10:00] The genre of this song is reggae and it has a reggae influence. [10:00-20:00]  [20:00-30:00] 
7kqJYwslL9On4GkYviioFG.npy,[0:00-10:00] The backup singers in this song provide vocal harmony. [10:00-20:00]  [20:00-30:00] 
3kAFkek3Vdzxt7rxaHRaa5.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
5lxCrc4oZIaRCdE3uueMZA.npy,"[0:00-10:00] The Brass lead, harmony and flourish is the main layer of this instrumental. [10:00-20:00]  [20:00-30:00] "
3uCizHbUJRaYLPBbEUhh0l.npy,[0:00-10:00] The genre of this song is reggae and it has a dance groove. [10:00-20:00]  [20:00-30:00] 
4GnCQfhL41HMe2pgx4bK9T.npy,[0:00-10:00] The genre of the song is jazz and it can be played in a romantic movie. [10:00-20:00]  [20:00-30:00] 
3aRiplMITqwiQdqxm4gXl0.npy,[0:00-10:00] The song is of the Hip-Hop/Rap genre and it has a fast tempo. [10:00-20:00]  [20:00-30:00] 
62uw0iWu8jLB4cYBQxjdcm.npy,"[0:00-10:00] The caption does not provide specific information about the tempo of the song, but it can be inferred that the tempo is likely to be upbeat and fast. [10:00-20:00]  [20:00-30:00] "
5z1Yde01fIsC6NaswUXbDI.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
36vEnSvB2UqpjxL757TkrO.npy,[0:00-10:00] The genre of this song is funk/soul. [10:00-20:00]  [20:00-30:00] 
6pNPthJtweLWioQeGtwJe5.npy,[0:00-10:00] The backup singers in this song provide vocal harmony. [10:00-20:00]  [20:00-30:00] 
4RFwUXbps30lKnOmJ8BrQh.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
1iuRe353zZQlX7cm9QWoMS.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
7lSDCrF11sdTVfjbAQVZE8.npy,[0:00-10:00] The e-guitar and e-bass are both playing the same melody in the lower register. [10:00-20:00]  [20:00-30:00] 
1eQVJBZgGIfd37vI63cR4f.npy,[0:00-10:00] The performer in this song is a male singer and the genre of the song is hip hop. [10:00-20:00]  [20:00-30:00] 
6M1M6cRtVkm5d0qTzkSEuK.npy,[0:00-10:00] The genre of this song is Soul. [10:00-20:00]  [20:00-30:00] 
7Jw7oOzXLYtSKCA8eqNxKK.npy,[0:00-10:00] The genre of the song is pop and it is sung by a female singer. [10:00-20:00]  [20:00-30:00] 
56von762XlyEtT3qQhm47H.npy,"[0:00-10:00] The genre of the song is not explicitly mentioned, but the use of acoustic drums, e-bass, and e-guitars, along with a simple rock groove, suggests it could be a form of rock music. [10:00-20:00]  [20:00-30:00] "
0gAJ9iMkn9Q3lZiYeUtMoC.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
4tljir1112UOLjqP2lXn4J.npy,[0:00-10:00] The backup singers in this song provide vocal harmony. [10:00-20:00]  [20:00-30:00] 
144JMbvbR5txNzoZ112wo4.npy,[0:00-10:00] The song is sung by a female singer and it belongs to the K-pop genre. [10:00-20:00]  [20:00-30:00] 
3iFmuJwDUEUzaoSw1ya7lR.npy,[0:00-10:00] The male voice is singing in a reggae-fashion and in a higher key. [10:00-20:00]  [20:00-30:00] 
6aPPjepC4qnzZ09YLtHTF5.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
216q6qZFt3Tcza220mwxoo.npy,[0:00-10:00] The singer of this death metal melody is a male who uses screaming vocals. [10:00-20:00]  [20:00-30:00] 
6iudA5joUv7hmPQYFIVEB5.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
3cVZudxYXB59UALF3Zc9Bk.npy,"[0:00-10:00] The genre of the song is not explicitly mentioned, but it can be inferred that it is an instrumental piece due to the low quality of the audio. [10:00-20:00]  [20:00-30:00] "
74AaVihbQA7Bzpj5Jgso0l.npy,[0:00-10:00] The mandolin plays the lead melody in a higher pitch in this song. [10:00-20:00]  [20:00-30:00] 
40PqGNdKYY9IoHyWqIVoTt.npy,[0:00-10:00] The song is of the Salsa genre. [10:00-20:00]  [20:00-30:00] 
4VijLEUxHEzbWKYL5u9wuN.npy,[0:00-10:00] The song is of the pop genre and features a passionate female vocalist. [10:00-20:00]  [20:00-30:00] 
0khAw3iQbsxvuMqpM8dFAz.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
5Zadhq4KKqTdfxEbc135dV.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
0CtMKwDxvLbcu6Hv4hEy8W.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
55rDhYGP7y7ykaFUGkWS6V.npy,[0:00-10:00] The song is a Reggae Fusion/ Hip-Hop song. [10:00-20:00]  [20:00-30:00] 
5qzwrPRbnaqSOK545OEJBq.npy,"[0:00-10:00] The genre of the song is Ukrainian Pop. This is reflected in the fast tempo, bright keyboard harmony, infectious drumming, groovy bass line, rhythmic acoustic guitar, and the simple, catchy melody. [10:00-20:00]  [20:00-30:00] "
1kHt80b5YRM5lwL43Ewwm1.npy,[0:00-10:00] The backup singers in this song provide vocal harmony. [10:00-20:00]  [20:00-30:00] 
5kRD3UiwBRthl0SEB2CAcZ.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
5UVBumEwdUnzvqxrXOYLFA.npy,[0:00-10:00] The e-guitar is strumming chords on the backbeat. [10:00-20:00]  [20:00-30:00] 
3I1DVI1Bllke45hTQke9ux.npy,[0:00-10:00] The genre of this song is jazz. [10:00-20:00]  [20:00-30:00] 
3v9ELl9T121dhadZyIiQVn.npy,[0:00-10:00] The genre of the song is symphonic rock. [10:00-20:00]  [20:00-30:00] 
1cI3Oj6SBDQ9UbbHrv7UdA.npy,"[0:00-10:00] The described song is of the Pop genre and the mood of the song is passionate, emotional, soulful and funky. [10:00-20:00]  [20:00-30:00] "
0MSk4tmyhM0apupv3z9IzJ.npy,"[0:00-10:00] The genre of the song is Ukrainian Pop. This is reflected in the fast tempo, bright keyboard harmony, infectious drumming, groovy bass line, rhythmic acoustic guitar, and the simple, catchy melody. [10:00-20:00]  [20:00-30:00] "
4tO99mcTVmitzzvi9za7fJ.npy,[0:00-10:00] The genre of the song is Techno Pop/EDM. [10:00-20:00]  [20:00-30:00] 
6BL4PpswVjH9BAajbIbpmZ.npy,[0:00-10:00] The e-guitar is playing a melody panned to the right side of the speakers. [10:00-20:00]  [20:00-30:00] 
0oGMZVERz2GYtLNZjaujSf.npy,"[0:00-10:00] The genre of the song is rock. The main instruments used are kick and snare drums, cymbals, electric guitar, and bass guitar. [10:00-20:00]  [20:00-30:00] "
5KF4xocBjejdsiztbvSW83.npy,"[0:00-10:00] The song is of medium tempo and uses a variety of instruments including techno drumming, guitar, stringed instruments, flute, and a piano. [10:00-20:00]  [20:00-30:00] "
6sh358y2pQ6RqvWWJsi6jh.npy,[0:00-10:00] The performer in this song is a male country singer and the genre of the song is country. [10:00-20:00]  [20:00-30:00] 
0Fbd3ptbEPKVyumkP0HK9e.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
2XQrouLv3QR2HCoDhz005Y.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
6M7wfb504kCbEPuKXfwcau.npy,[0:00-10:00] The genre of this jazz song is jazz. [10:00-20:00]  [20:00-30:00] 
4MFE8Y6uqBvGcqHdNLxlTO.npy,"[0:00-10:00] The genre of this song is Soft Rock. The main instruments used are the electric guitar, the bass guitar, and the acoustic drums. [10:00-20:00]  [20:00-30:00] "
2VGnx1KR1HbPLTTfMdyRL3.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
5UFQoEZjCPU8jAlWdNICMT.npy,[0:00-10:00] The hihat is panned to the right side of the speakers. [10:00-20:00]  [20:00-30:00] 
0KqlLyIGuBZWqzNwP9rypc.npy,[0:00-10:00] The genre of the song is reggae. It features a male voice singing in a higher key and a female backing voice singing the main melody. [10:00-20:00]  [20:00-30:00] 
2jcQsCYBsAjH6Tkh1dTJDQ.npy,"[0:00-10:00] The song is suggested to be listened to while running on a sunny day, possibly with headphones for a personal experience. [10:00-20:00]  [20:00-30:00] "
56SHKef5wuWNraCjmIXuVR.npy,[0:00-10:00] The genre for this song could be classified as pop-soul. [10:00-20:00]  [20:00-30:00] 
23tAE9ASnYSqyHDTfxbpiw.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
259vLa5d4fgWXlOpBgFGVm.npy,[0:00-10:00] The song is a mellow and soulful R&B song from the 2000s. [10:00-20:00]  [20:00-30:00] 
3QuweBdNa2fqAtg8nbDf8I.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
5DrtDFTXtcqT2ofAI4pHeF.npy,[0:00-10:00] The drummer plays a pop beat in the song. [10:00-20:00]  [20:00-30:00] 
1NdW6ChnmFkC94g2v6kFt0.npy,[0:00-10:00] The mandolin plays the lead melody in a higher pitch in this song. [10:00-20:00]  [20:00-30:00] 
5GigxPgyMzmE8FKmMhHp0U.npy,[0:00-10:00] The e-guitar is playing a melody along with the bass in the background. [10:00-20:00]  [20:00-30:00] 
2FLWoINnfDCa3fWozkI6Ul.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
0Ip77C5D5iYfzUQFWqV0dk.npy,[0:00-10:00] The genre of the song is Techno Pop/EDM. [10:00-20:00]  [20:00-30:00] 
2Q4VdabRXVBBS1BLBRYyuq.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
1I77NP0RFf7jioe0ANHgbA.npy,[0:00-10:00] The song is of the Hip-Hop/Rap genre and it has a fast tempo. [10:00-20:00]  [20:00-30:00] 
6sSIzynCUf2tD6jjoWfdtw.npy,[0:00-10:00] The genre of the song is Hip-Hop. [10:00-20:00]  [20:00-30:00] 
5f1vRYEQSm2ms3Oopwbbv0.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
2hdVcA24yXTVyAx1U2MXYQ.npy,"[0:00-10:00] The genre of this song is symphonic rock. The main instruments used are piano, electric guitar, bass guitar, and acoustic drums. [10:00-20:00]  [20:00-30:00] "
604ZHLL2TR5WhLjpTq5q1C.npy,[0:00-10:00] The genre of this song is Kurdish folk music. [10:00-20:00]  [20:00-30:00] 
6VXBBPsg8rrW3dYV8zMTm9.npy,[0:00-10:00] The harpsichord plays a significant role in this song. It plays both the melody and the bass notes. [10:00-20:00]  [20:00-30:00] 
7xPXdN7i2u7ts6vWwCnmcq.npy,[0:00-10:00] The song is of the Hip-Hop/Rap genre and it has a fast tempo. [10:00-20:00]  [20:00-30:00] 
4hNPMfFHauPIbOKvdYqFt7.npy,"[0:00-10:00] The song is of the techno genre. It features a male voice singing the main melody, a female voice singing vocables in the background, a programmed percussion playing the kick at every count and the snare of the bar. [10:00-20:00]  [20:00-30:00] "
6XBzkHEjJKr3US1IH9Su1g.npy,[0:00-10:00] The genre of the song is hip hop dance. [10:00-20:00]  [20:00-30:00] 
2fRw64KNxOmaAreRTC8tYX.npy,"[0:00-10:00] The genre of the song is not explicitly mentioned, but it can be inferred that it is an Arabic song due to the use of Arabic percussion and stringed instruments. [10:00-20:00]  [20:00-30:00] "
6Z6Hk6WUk7JMa9nLXWwWZx.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
0XHWClSz0v6RIaRSGqJH3X.npy,[0:00-10:00] The genre of the song is Rock. [10:00-20:00]  [20:00-30:00] 
2YbgD9cOebBiuZN4It5x0B.npy,[0:00-10:00] with with with with with with with with with [10:00-20:00]  [20:00-30:00] 
